nome,local,pasta,tamanho,extensao
bbbc7b8e1c61a7a2487e98318543cb50d0fdc55fb913e098ecc36587ac774d34.json,sistema/graphify-out/cache/ast/v0.8.36/bbbc7b8e1c61a7a2487e98318543cb50d0fdc55fb913e098ecc36587ac774d34.json,sistema/graphify-out/cache/ast/v0.8.36,6179,.json
c9764315bc266ce06f770603bdd70b731cfd9a745265a29fbb5c5c0053774cfe.json,sistema/graphify-out/cache/ast/v0.8.36/c9764315bc266ce06f770603bdd70b731cfd9a745265a29fbb5c5c0053774cfe.json,sistema/graphify-out/cache/ast/v0.8.36,6179,.json
atividade_tribunal_de_bug_22244bbb.md,graphify-out/converted/atividade_tribunal_de_bug_22244bbb.md,graphify-out/converted,6120,.md
atividade_tribunal_de_bug_cd6b201b.md,graphify-out/converted/atividade_tribunal_de_bug_cd6b201b.md,graphify-out/converted,6120,.md
TEXTO-REFORCO-MODELO-05.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS/TEXTO-REFORCO-MODELO-05.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS,6119,.md
500b3c1594df7bbdfc099816416035b9eecf7a0dbb896e7e2f57b341c1519ea0.json,graphify-out/cache/ast/v0.9.47-s2/500b3c1594df7bbdfc099816416035b9eecf7a0dbb896e7e2f57b341c1519ea0.json,graphify-out/cache/ast/v0.9.47-s2,6072,.json
links-turmas.js,E-MAIL-SENAI/assets/js/links-turmas.js,E-MAIL-SENAI/assets/js,6050,.js
Avaliação_ Objetiva_ 1_ TESI __b6a7e56f.md,graphify-out/converted/Avaliação_ Objetiva_ 1_ TESI __b6a7e56f.md,graphify-out/converted,5996,.md
AULA-03.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS/AULA-03.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS,5993,.md
AtividadesFerramentasDigitaisFacil_345901cd.md,graphify-out/converted/AtividadesFerramentasDigitaisFacil_345901cd.md,graphify-out/converted,5965,.md
ATIVIDADE-EPISODIO-02_60f90644.md,graphify-out/converted/ATIVIDADE-EPISODIO-02_60f90644.md,graphify-out/converted,5961,.md
AVALIACAO-FINAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS/AVALIACAO-FINAL.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS,5937,.md
543fc9716cb4d47ce80f34da72af2118982d7b379da4d3a4277e6c209e95dbcb.json,graphify-out/cache/ast/v0.9.47-s2/543fc9716cb4d47ce80f34da72af2118982d7b379da4d3a4277e6c209e95dbcb.json,graphify-out/cache/ast/v0.9.47-s2,5918,.json
ATIVIDADE-EPISODIO-02.md,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/ATIVIDADE-EPISODIO-02.md,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes,5882,.md
ATIVIDADE-AULA-10.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES/ATIVIDADE-AULA-10.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES,5874,.md
EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.md,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.md,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO,5869,.md
modelo_cronograma_testes.xlsx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas/modelo_cronograma_testes.xlsx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas,5835,.xlsx
lista-infograficos.txt,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/lista-infograficos.txt,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS,5787,.txt
workshop_Causa_Raiz_70f40ff5.md,graphify-out/converted/workshop_Causa_Raiz_70f40ff5.md,graphify-out/converted,5758,.md
workshop_Causa_Raiz_8f8b8410.md,graphify-out/converted/workshop_Causa_Raiz_8f8b8410.md,graphify-out/converted,5758,.md
INVENTÁRIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_01/INVENTÁRIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_01,5742,.xlsx
INVENTARIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_03/INVENTARIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_03,5730,.xlsx
76b7e22998c69bea257e2621c754864946c989eb1d378b56cd17587f8e7bd843.json,graphify-out/cache/ast/v0.9.47-s2/76b7e22998c69bea257e2621c754864946c989eb1d378b56cd17587f8e7bd843.json,graphify-out/cache/ast/v0.9.47-s2,5725,.json
ATIVIDADE-AULA-04.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES/ATIVIDADE-AULA-04.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES,5695,.md
AULA-02-15-09-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS/AULA-02-15-09-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS,5674,.md
Template Prova Prática_657ab546.md,graphify-out/converted/Template Prova Prática_657ab546.md,graphify-out/converted,5657,.md
Template Prova Prática_8c8c4447.md,graphify-out/converted/Template Prova Prática_8c8c4447.md,graphify-out/converted,5657,.md
Template Prova Prática_ca9c6594.md,graphify-out/converted/Template Prova Prática_ca9c6594.md,graphify-out/converted,5657,.md
Template Prova Prática_f6307da8.md,graphify-out/converted/Template Prova Prática_f6307da8.md,graphify-out/converted,5657,.md
Template Prova Prática_657ab546.md,sistema/graphify-out/converted/Template Prova Prática_657ab546.md,sistema/graphify-out/converted,5657,.md
Template Prova Prática_8c8c4447.md,sistema/graphify-out/converted/Template Prova Prática_8c8c4447.md,sistema/graphify-out/converted,5657,.md
Inventario_da_equipe.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_09/Inventario_da_equipe.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_09,5647,.xlsx
AULA-01-15-09-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS/AULA-01-15-09-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS,5629,.md
INVENTARIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_08/INVENTARIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_08,5626,.xlsx
EMENTA-ANALISE-DADOS-APLICADA-GESTAO.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/EMENTA-ANALISE-DADOS-APLICADA-GESTAO.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO,5624,.md
INVENTARIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05/INVENTARIO_DA_EQUIPE.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05,5603,.xlsx
11a26b4d67da44438225698a9734c858e214968f8720b026f42aad86aefb2241.json,graphify-out/cache/ast/v0.9.47-s2/11a26b4d67da44438225698a9734c858e214968f8720b026f42aad86aefb2241.json,graphify-out/cache/ast/v0.9.47-s2,5596,.json
AULA 10-15-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 10-15-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,5583,.md
AULA-16-13-10-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS/AULA-16-13-10-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS,5552,.md
INVENTARIO_DA_EQUIPE_02.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_02/INVENTARIO_DA_EQUIPE_02.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_02,5542,.xlsx
oficina_pratica_relatorio_parcial_63442cf7.md,graphify-out/converted/oficina_pratica_relatorio_parcial_63442cf7.md,graphify-out/converted,5534,.md
oficina_pratica_relatorio_parcial_8ff19dd2.md,graphify-out/converted/oficina_pratica_relatorio_parcial_8ff19dd2.md,graphify-out/converted,5534,.md
ATIVIDADE-AULA-03.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES/ATIVIDADE-AULA-03.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES,5521,.md
Ementa_Nocoes_Eletricidade_Circuitos_Basicos.md,sistema/FICHA-PRODUTO-MAIS-TECH/NOCOES_ELETRICIDADE_CIRCUITOS_BASICOS/Ementa_Nocoes_Eletricidade_Circuitos_Basicos.md,sistema/FICHA-PRODUTO-MAIS-TECH/NOCOES_ELETRICIDADE_CIRCUITOS_BASICOS,5493,.md
INVENTARIO_DA_EQUIPE-06.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_06/INVENTARIO_DA_EQUIPE-06.xlsx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_06,5471,.xlsx
RECUPERACAO_PROVA_OBJETIVA_448b598a.md,graphify-out/converted/RECUPERACAO_PROVA_OBJETIVA_448b598a.md,graphify-out/converted,5423,.md
8871193f286cb59ff37580472856e37c900da708d4ff4bf487e86a59f9a3dc78.json,graphify-out/cache/ast/v0.9.47-s2/8871193f286cb59ff37580472856e37c900da708d4ff4bf487e86a59f9a3dc78.json,graphify-out/cache/ast/v0.9.47-s2,5415,.json
c03182481077916588b140cee1efe8d1411fa3db4854ee0afce667eb4658861a.json,graphify-out/cache/ast/v0.9.47-s2/c03182481077916588b140cee1efe8d1411fa3db4854ee0afce667eb4658861a.json,graphify-out/cache/ast/v0.9.47-s2,5415,.json
Prova Prática (3)_c7fde94d.md,graphify-out/converted/Prova Prática (3)_c7fde94d.md,graphify-out/converted,5409,.md
Atividade 10 - Situação de Aprendizagem_7826bba8.md,graphify-out/converted/Atividade 10 - Situação de Aprendizagem_7826bba8.md,graphify-out/converted,5404,.md
Atividade 10 - Situação de Aprendizagem_79f05599.md,graphify-out/converted/Atividade 10 - Situação de Aprendizagem_79f05599.md,graphify-out/converted,5404,.md
Atividade 10 - Situação de Aprendizagem_899d7223.md,graphify-out/converted/Atividade 10 - Situação de Aprendizagem_899d7223.md,graphify-out/converted,5404,.md
atividade_pratica_atividade_2_2896b024.md,graphify-out/converted/atividade_pratica_atividade_2_2896b024.md,graphify-out/converted,5403,.md
atividade_pratica_atividade_2_39e8abd1.md,graphify-out/converted/atividade_pratica_atividade_2_39e8abd1.md,graphify-out/converted,5403,.md
Ementa_Introducao_Comunicacao_Oral_Escrita.md,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/Ementa_Introducao_Comunicacao_Oral_Escrita.md,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA,5371,.md
Ementa_Introducao_Comunicacao_Oral_Escrita.md,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/Ementa_Introducao_Comunicacao_Oral_Escrita.md,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,5371,.md
RECUPERACAO_PROVA_OBJETIVA_470cd97b.md,graphify-out/converted/RECUPERACAO_PROVA_OBJETIVA_470cd97b.md,graphify-out/converted,5369,.md
RECUPERACAO_PROVA_OBJETIVA_5bed0a7b.md,graphify-out/converted/RECUPERACAO_PROVA_OBJETIVA_5bed0a7b.md,graphify-out/converted,5369,.md
RECUPERACAO_PROVA_OBJETIVA_f4857171.md,graphify-out/converted/RECUPERACAO_PROVA_OBJETIVA_f4857171.md,graphify-out/converted,5369,.md
GOOGLE-DOCS-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE/GOOGLE-DOCS-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE,5348,.html
MICROSOFT-ONEDRIVE-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/04-MICROSOFT-ECOSYSTEM/MICROSOFT-ONEDRIVE-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/04-MICROSOFT-ECOSYSTEM,5322,.html
gerar-emails.html,E-MAIL-SENAI/gerar-emails.html,E-MAIL-SENAI,5312,.html
ATIVIDADE-AULA-06.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES/ATIVIDADE-AULA-06.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES,5299,.md
a9d395517d0da1e30ebce3616765c049b8473515b99054db90228b27c1320cbf.json,graphify-out/cache/ast/v0.9.47-s2/a9d395517d0da1e30ebce3616765c049b8473515b99054db90228b27c1320cbf.json,graphify-out/cache/ast/v0.9.47-s2,5294,.json
340b5a76449571b9c92a21ce303e59a6e1e51f49303f92caa848cad13479a988.json,graphify-out/cache/ast/v0.9.47-s2/340b5a76449571b9c92a21ce303e59a6e1e51f49303f92caa848cad13479a988.json,graphify-out/cache/ast/v0.9.47-s2,5285,.json
GOOGLE-DOCS-X-MICROSOFT-WORD-COMPLETO.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/01-COMPARATIVOS/GOOGLE-DOCS-X-MICROSOFT-WORD-COMPLETO.md,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CODEX/01-COMPARATIVOS,5277,.md
f4ada09753bacbddd390fb5f606b840c0dda08d223ad0f7a6300100772573329.json,graphify-out/cache/ast/v0.9.47-s2/f4ada09753bacbddd390fb5f606b840c0dda08d223ad0f7a6300100772573329.json,graphify-out/cache/ast/v0.9.47-s2,5274,.json
CLAUDE.md,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-07-11-08-2026/CLAUDE.md,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-07-11-08-2026,5255,.md
GOOGLE-DRIVE-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE/GOOGLE-DRIVE-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE,5254,.html
MICROSOFT-WORD-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE/MICROSOFT-WORD-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE,5241,.html
GOOGLE-MEET-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE/GOOGLE-MEET-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE,5212,.html
PESQUISA-PAMPLONA-EXCEL-PG.md,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-07-11-08-2026/PESQUISA-PAMPLONA-EXCEL-PG.md,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-07-11-08-2026,5197,.md
MICROSOFT-TEAMS-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/04-MICROSOFT-ECOSYSTEM/MICROSOFT-TEAMS-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/04-MICROSOFT-ECOSYSTEM,5185,.html
d1b04b3b06a94d75fcdf333d219df343c9407e33652d5a86f8891f68b3434fe7.json,sistema/graphify-out/cache/ast/v0.8.36/d1b04b3b06a94d75fcdf333d219df343c9407e33652d5a86f8891f68b3434fe7.json,sistema/graphify-out/cache/ast/v0.8.36,5151,.json
Atividade-Matematica-e-Raciocinio-Logico_36f08315.md,graphify-out/converted/Atividade-Matematica-e-Raciocinio-Logico_36f08315.md,graphify-out/converted,5147,.md
TEXTO-REFORCO-MODELO-04.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS/TEXTO-REFORCO-MODELO-04.md,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS,5129,.md
MICROSOFT-EXCEL-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE/MICROSOFT-EXCEL-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE,5116,.html
b77f0e7099a7bf18fd701f2e526df852ef6b99209e809ae6b1273d4ef38a4d5a.json,graphify-out/cache/ast/v0.9.47-s2/b77f0e7099a7bf18fd701f2e526df852ef6b99209e809ae6b1273d4ef38a4d5a.json,graphify-out/cache/ast/v0.9.47-s2,5091,.json
MICROSOFT-POWERPOINT-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE/MICROSOFT-POWERPOINT-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE,5085,.html
MICROSOFT-OUTLOOK-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE/MICROSOFT-OUTLOOK-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/03-MICROSOFT-OFFICE,5070,.html
8f460aafa10e2bc0b4c41ccad83f3bc419820bcc89451c46484fc58b1dd238e8.json,graphify-out/cache/ast/v0.9.47-s2/8f460aafa10e2bc0b4c41ccad83f3bc419820bcc89451c46484fc58b1dd238e8.json,graphify-out/cache/ast/v0.9.47-s2,5066,.json
CRIAR_FORMS_REFLEXAO_DIGITACAO.gs,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/SCRIPTS_GOOGLE_FORMS/CRIAR_FORMS_REFLEXAO_DIGITACAO.gs,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/SCRIPTS_GOOGLE_FORMS,5060,.gs
style.css,sistema/PENDENCIAS-PROFESSOR/src/style.css,sistema/PENDENCIAS-PROFESSOR/src,5060,.css
AULA-15-13-10-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS/AULA-15-13-10-2026.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/ANALISE_DADOS_APLICADA_GESTAO/AULAS,5056,.md
icons.svg,sistema/PENDENCIAS-PROFESSOR/public/icons.svg,sistema/PENDENCIAS-PROFESSOR/public,5031,.svg
GOOGLE-GMAIL-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE/GOOGLE-GMAIL-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE,5029,.html
TEXTO-REFORCO-25-08-2026_65ce340b.md,graphify-out/converted/TEXTO-REFORCO-25-08-2026_65ce340b.md,graphify-out/converted,5016,.md
ATIVIDADE-AULA-08.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES/ATIVIDADE-AULA-08.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES,4993,.md
GOOGLE-SHEETS-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE/GOOGLE-SHEETS-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE,4971,.html
ATIVIDADE-AULA-09.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES/ATIVIDADE-AULA-09.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/ATIVIDADES,4952,.md
GOOGLE-SLIDES-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE/GOOGLE-SLIDES-VERSAO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/02-GOOGLE-WORKSPACE,4948,.html
RECUPERACAO_PROVA_PRATICA_8ccd162b.md,graphify-out/converted/RECUPERACAO_PROVA_PRATICA_8ccd162b.md,graphify-out/converted,4938,.md
88bd768d9729e5c07a1bc22b8df6fa453eb71614986fb880afc00f2d6c3990fe.json,graphify-out/cache/ast/v0.9.47-s2/88bd768d9729e5c07a1bc22b8df6fa453eb71614986fb880afc00f2d6c3990fe.json,graphify-out/cache/ast/v0.9.47-s2,4918,.json
59ba80ed8f0629424139962b8fbd8dd45f78de7eedbcf8c1a4355c997c069b7a.json,graphify-out/cache/ast/v0.9.47-s2/59ba80ed8f0629424139962b8fbd8dd45f78de7eedbcf8c1a4355c997c069b7a.json,graphify-out/cache/ast/v0.9.47-s2,4910,.json
RECUPERACAO_PROVA_PRATICA_4916d15e.md,graphify-out/converted/RECUPERACAO_PROVA_PRATICA_4916d15e.md,graphify-out/converted,4884,.md
RECUPERACAO_PROVA_PRATICA_64b991f7.md,graphify-out/converted/RECUPERACAO_PROVA_PRATICA_64b991f7.md,graphify-out/converted,4884,.md
RECUPERACAO_PROVA_PRATICA_ee62d51d.md,graphify-out/converted/RECUPERACAO_PROVA_PRATICA_ee62d51d.md,graphify-out/converted,4884,.md
compactar_atividade_ferramentas_digitais_facil.py,scripts/compactar_atividade_ferramentas_digitais_facil.py,scripts,4884,.py
AULA 01-09-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 01-09-10-2026.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,4882,.md
